Metodo,Fitness,Pa,vt,vs,A,Pe,E,Et,Es,we,wa,Tempo de execucao
Diagonal,1.0093027,0.7097168,1.4090127,0.40901268,1.4090127,29.02832,3.4449117,0.034449115,3.4104626,0.2,0.8,435ms
Diagonal,1.0066514,0.7060547,1.4163209,0.41632092,1.4163209,29.394531,3.4019933,0.034019932,3.3679733,0.2,0.8,457ms
Diagonal,1.0016314,0.6977539,1.4331701,0.43317008,1.4331701,30.22461,3.3085623,0.033085622,3.2754767,0.2,0.8,535ms
Diagonal,0.9941431,0.67211914,1.4878315,0.48783147,1.4878315,32.788086,3.0498884,0.030498883,3.0193894,0.2,0.8,421ms
Diagonal,1.0091174,0.70947266,1.4094976,0.40949762,1.4094976,29.052734,3.4420168,0.03442017,3.4075966,0.2,0.8,433ms
Diagonal,1.0132704,0.7145996,1.3993851,0.3993851,1.3993851,28.54004,3.5038495,0.035038494,3.468811,0.2,0.8,420ms
Diagonal,1.00176,0.69799805,1.4326688,0.4326688,1.4326688,30.200195,3.3112369,0.03311237,3.2781246,0.2,0.8,428ms
Diagonal,0.9985839,0.6911621,1.4468386,0.44683862,1.4468386,30.88379,3.2379446,0.03237945,3.2055652,0.2,0.8,416ms
Diagonal,0.9979248,0.6894531,1.4504249,0.4504249,1.4504249,31.054688,3.2201257,0.032201257,3.1879244,0.2,0.8,404ms
Diagonal,1.005507,0.7043457,1.4197574,0.41975737,1.4197574,29.56543,3.3823287,0.033823285,3.3485055,0.2,0.8,410ms
Diagonal,1.015669,0.71728516,1.3941457,0.39414573,1.3941457,28.271484,3.537133,0.03537133,3.5017617,0.2,0.8,429ms
Diagonal,1.0145593,0.71606445,1.3965223,0.39652228,1.3965223,28.393555,3.5219262,0.03521926,3.486707,0.2,0.8,417ms
Diagonal,1.0044208,0.7026367,1.4232106,0.42321062,1.4232106,29.736328,3.36289,0.0336289,3.329261,0.2,0.8,405ms
Diagonal,0.9944515,0.67529297,1.4808388,0.48083878,1.4808388,32.470703,3.0796993,0.030796992,3.0489023,0.2,0.8,400ms
Diagonal,1.0141244,0.7155762,1.3974752,0.39747524,1.3974752,28.442383,3.5158799,0.035158798,3.480721,0.2,0.8,406ms
Diagonal,0.9941431,0.67211914,1.4878315,0.48783147,1.4878315,32.788086,3.0498884,0.030498883,3.0193894,0.2,0.8,409ms
Diagonal,0.99654335,0.68530273,1.4592091,0.45920908,1.4592091,31.469727,3.1776571,0.03177657,3.1458805,0.2,0.8,423ms
Diagonal,1.0011284,0.69677734,1.4351786,0.43517864,1.4351786,30.322266,3.2979066,0.032979067,3.2649276,0.2,0.8,443ms
Diagonal,0.9984865,0.69091797,1.4473498,0.4473498,1.4473498,30.908203,3.235387,0.03235387,3.2030332,0.2,0.8,404ms
Diagonal,0.9956347,0.68188477,1.4665234,0.4665234,1.4665234,31.811523,3.1435149,0.03143515,3.1120796,0.2,0.8,398ms
Diagonal,0.994725,0.6772461,1.4765681,0.4765681,1.4765681,32.27539,3.0983357,0.030983359,3.0673523,0.2,0.8,397ms
Diagonal,1.0063186,0.7055664,1.417301,0.41730106,1.417301,29.44336,3.3963516,0.033963516,3.3623881,0.2,0.8,410ms
Diagonal,0.9976586,0.6887207,1.4519674,0.45196736,1.4519674,31.12793,3.212549,0.03212549,3.1804235,0.2,0.8,399ms
Diagonal,0.9944821,0.6755371,1.4803035,0.48030353,1.4803035,32.44629,3.0820165,0.030820165,3.0511963,0.2,0.8,406ms
