Metodo,Fitness,Pa,vt,vs,A,Pe,E,Et,Es,we,wa,Tempo de execucao
Diagonal,0.815444,0.38183594,2.6189258,0.6189258,2.6189258,61.816406,1.6176935,0.016176935,1.6015166,0.2,0.8,554ms
Diagonal,0.3091648,0.33154297,3.0162003,0.016200304,3.0162003,66.8457,1.4959825,0.014959824,1.4810227,0.2,0.8,518ms
Diagonal,0.7974496,0.38549805,2.5940468,0.59404683,2.5940468,61.450195,1.6273341,0.016273342,1.6110607,0.2,0.8,559ms
Diagonal,0.7090101,0.40478516,2.4704463,0.47044635,2.4704463,59.521484,1.6800656,0.016800657,1.663265,0.2,0.8,518ms
Diagonal,0.7915404,0.38671875,2.5858586,0.5858586,2.5858586,61.328125,1.6305733,0.016305732,1.6142676,0.2,0.8,552ms
Diagonal,0.9295993,0.36035156,2.7750678,0.7750678,2.7750678,63.964844,1.5633588,0.015633589,1.5477252,0.2,0.8,551ms
Diagonal,0.8488692,0.37524414,2.6649318,0.6649318,2.6649318,62.475586,1.6006253,0.016006252,1.584619,0.2,0.8,531ms
Diagonal,0.7196437,0.40234375,2.485437,0.48543692,2.485437,59.765625,1.6732026,0.016732026,1.6564707,0.2,0.8,545ms
Diagonal,0.7717742,0.39086914,2.558401,0.5584011,2.558401,60.913086,1.6416833,0.016416833,1.6252666,0.2,0.8,546ms
Diagonal,0.76264334,0.39282227,2.5456805,0.5456805,2.5456805,60.717773,1.6469642,0.016469643,1.6304946,0.2,0.8,548ms
Diagonal,0.8539374,0.37426758,2.6718853,0.67188525,2.6718853,62.573242,1.5981272,0.015981272,1.5821459,0.2,0.8,540ms
Diagonal,0.6800529,0.4116211,2.4294188,0.4294188,2.4294188,58.83789,1.6995851,0.016995851,1.6825892,0.2,0.8,572ms
Diagonal,0.66999555,0.4140625,2.4150944,0.41509438,2.4150944,58.59375,1.7066667,0.017066667,1.6896,0.2,0.8,550ms
Diagonal,0.70795524,0.4050293,2.4689572,0.4689572,2.4689572,59.49707,1.680755,0.01680755,1.6639475,0.2,0.8,546ms
Diagonal,0.85775864,0.37353516,2.6771243,0.67712426,2.6771243,62.646484,1.5962588,0.015962588,1.5802962,0.2,0.8,556ms
Diagonal,0.74581164,0.39648438,2.5221674,0.52216744,2.5221674,60.351562,1.656958,0.016569579,1.6403884,0.2,0.8,540ms
Diagonal,0.6800529,0.4116211,2.4294188,0.4294188,2.4294188,58.83789,1.6995851,0.016995851,1.6825892,0.2,0.8,531ms
